payment_count,total_items,total_freight_value,estimated_delivery_days,avg_product_price,avg_product_freight,avg_product_review,avg_product_weight,main_category,total_products_in_order,purchase_month,purchase_day,purchase_hour,is_weekend,purchase_quarter,state_AL,state_AM,state_AP,state_BA,state_CE,state_DF,state_ES,state_GO,state_MA,state_MG,state_MS,state_MT,state_PA,state_PB,state_PE,state_PI,state_PR,state_RJ,state_RN,state_RO,state_RR,state_RS,state_SC,state_SE,state_SP,state_TO,is_late
1,1,7.65,8.494305555555556,55.0,7.65,5.0,238.0,2,1,6,12,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,12.79,15.527534722222224,18.544444444444444,8.689999999999998,3.6666666666666665,350.0,12,1,4,4,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,32.32,27.41601851851852,58.0359090909091,15.656765480895917,3.0889328063241104,850.0,14,2,10,6,14,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,18.92,38.89954861111111,246.10454545454547,20.893636363636364,4.4,461.0,63,1,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,18.74,23.68422453703704,122.99000000000038,15.51786802030457,4.1179487179487175,400.0,0,1,3,16,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,18.77,15.63226851851852,428.95000000000005,23.7925,5.0,5908.0,32,1,10,9,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,8.91,7.26787037037037,87.37392307692339,15.163538461538472,4.070631970260223,250.0,12,1,5,17,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,8.72,20.36428240740741,77.18500000000002,13.081000000000003,4.15,300.0,70,1,1,24,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,1,15.79,34.08368055555555,49.99,12.24,4.142857142857143,200.0,12,1,8,14,21,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,17.63,30.08726851851852,24.89,19.845,4.0,100.0,45,1,1,6,21,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,8.79,16.516886574074075,83.41105263157878,15.501263157894732,4.3052631578947365,550.0,63,1,6,23,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,18.29,29.52365740740741,26.399999999999995,15.378461538461538,4.0,550.0,14,1,6,18,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,19.87,26.01013888888889,56.0111111111111,18.96888888888889,4.666666666666667,2150.0,14,1,11,24,23,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,7.78,12.469386574074074,43.97393939393935,14.37212121212121,4.34,200.0,13,1,7,19,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,15.34,27.559699074074075,84.9,14.84,4.0,1400.0,14,1,10,26,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,19.32,23.33184027777778,38.99666666666666,19.511212121212125,4.181818181818182,583.0,13,1,3,26,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,21.15,49.59215277777778,19.99,21.15,5.0,50.0,72,1,1,15,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,27.58,20.44864583333333,82.58735632183904,20.440919540229874,4.137931034482759,1850.0,12,1,7,20,13,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,8.27,14.428576388888889,46.875,15.015000000000002,3.193548387096774,138.0,31,1,5,16,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,23.29,13.108055555555556,69.99,18.084666666666667,4.266666666666667,1350.0,14,1,8,2,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,13.08,11.464618055555556,38.5,17.35375,3.75,700.0,14,1,11,22,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,1,15.61,23.24616898148148,122.99000000000038,15.51786802030457,4.1179487179487175,400.0,0,1,2,20,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,11.87,20.534259259259255,86.65,16.19,4.5,550.0,12,1,4,5,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,14.93,17.271886574074074,101.25,18.564999999999998,4.75,1400.0,14,1,6,17,17,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,18.78,33.70096064814815,227.2266666666667,16.02,4.666666666666667,1125.0,33,1,9,27,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,9.09,11.371168981481482,17.68,9.09,5.0,613.0,12,1,7,2,15,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,12.55,21.528275462962963,153.68478260869566,16.98108695652173,4.076086956521739,200.0,12,1,4,4,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,15.52,18.500138888888888,109.9,13.8025,1.3333333333333333,525.0,12,1,9,15,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,14.52,21.25155092592593,32.0,14.52,3.0,200.0,34,1,4,19,17,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,15.1,27.99422453703704,24.900000000000002,13.903749999999999,4.5,250.0,14,1,1,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,23.35,33.26386574074074,104.16315789473688,15.265789473684212,4.4,1250.0,14,1,5,3,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2,27.89,18.50778935185185,98.65833333333333,18.856666666666666,3.5,1600.0,14,2,3,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,15.1,27.994328703703705,24.89999999999999,12.237599999999997,3.925925925925926,250.0,14,1,12,25,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,15.16,21.581168981481483,57.989999999999995,15.041111111111112,4.777777777777778,500.0,12,1,5,22,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,23.49,26.56320601851852,88.9,23.49,5.0,5200.0,33,1,6,15,10,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,7.78,16.87042824074074,22.509572953736512,13.302206405693953,4.315068493150685,100.0,12,1,7,30,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,14.1,20.12642361111111,46.5,19.74,5.0,600.0,60,1,1,12,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,7.78,13.300983796296295,18.99,7.78,3.0,100.0,12,1,6,8,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,2,37.36,27.228159722222223,64.49,17.6675,4.083333333333334,1100.0,27,2,5,9,18,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,18.28,18.2971875,25.9,18.28,5.0,200.0,22,1,7,18,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,30.46,19.717210648148143,49.0,15.75,4.666666666666667,350.0,10,1,5,10,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,41.28,21.021030092592596,279.0,43.934285714285714,3.5714285714285716,5875.0,45,1,8,29,23,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,66.66,10.374664351851852,219.9,33.33,3.0,7500.0,56,1,8,10,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,32.12,27.202962962962964,206.30000000000007,19.69272727272727,4.5,2150.0,33,1,4,4,19,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,11.74,16.406990740740742,24.75,12.78111111111111,5.0,800.0,55,1,3,7,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,21.0,20.360358796296296,213.0730769230769,23.393076923076926,3.769230769230769,5700.0,27,1,2,14,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,15.2,28.14909722222222,64.9,15.2,4.0,100.0,10,1,1,24,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,15.23,15.374074074074072,42.9,15.23,5.0,283.0,10,1,5,7,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,23.27,26.25649305555556,350.8346153846161,27.97301282051281,4.316129032258065,900.0,12,1,3,22,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3,44.93,21.33164351851852,79.66666666666667,22.553055555555556,3.7083333333333335,1691.6666666666667,10,2,11,9,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2,14.78,10.972847222222224,59.89999999999999,12.076666666666666,3.0,500.0,55,1,5,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,37.13,10.108159722222222,141.23888888888888,44.83527777777778,4.117647058823529,17550.0,51,1,10,9,21,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,14.6,21.51109953703704,119.9,15.094999999999999,5.0,600.0,55,1,3,29,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,12.76,31.478194444444444,40.78160839160826,14.871048951048937,3.9931506849315066,350.0,14,1,4,30,12,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,15.1,27.444826388888888,9.9,13.367500000000001,4.75,250.0,41,1,1,8,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,19.32,36.24898148148148,26.899999999999995,25.206666666666667,5.0,750.0,13,1,6,10,18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,15.1,34.30556712962963,41.3,15.1,5.0,350.0,34,1,12,22,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,13.72,19.43525462962963,105.25714285714291,19.122857142857146,4.285714285714286,1400.0,14,1,7,14,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,15.59,26.129849537037035,121.9769230769231,16.115384615384617,4.615384615384615,317.0,63,1,1,30,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,9.34,18.907025462962963,39.89999999999999,13.107272727272727,4.818181818181818,600.0,33,1,1,31,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,16.29,16.212511574074075,88.16713114754174,16.487786885245928,3.8983402489626555,1383.0,14,1,3,19,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,12.73,17.103599537037038,196.3704166666666,16.78354166666667,3.7872340425531914,6663.0,8,1,2,19,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,15.92,18.616493055555555,163.49458715596327,22.664587155963304,3.822429906542056,2425.0,27,1,12,8,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,17.08,24.649421296296296,127.39336134453762,18.84344537815126,4.271186440677966,1600.0,27,1,8,17,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,8.72,16.093055555555555,18.99,16.22,2.6666666666666665,100.0,71,1,3,27,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,10.96,50.46196759259259,29.9,10.96,1.0,200.0,71,1,10,10,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,40.31,29.112233796296294,370.47000000000014,30.834666666666674,4.0,5700.0,12,1,4,21,21,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,29.04,27.269641203703703,49.9,14.52,3.0,1200.0,55,1,3,23,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,1,14.1,21.08615740740741,27.909600000000008,17.4714,4.061224489795919,200.0,45,1,7,17,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,7.39,17.719965277777778,49.99,7.39,5.0,400.0,24,1,4,19,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,47.22,26.45892361111111,251.92857142857142,51.70357142857142,3.9285714285714284,13300.0,55,1,11,24,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,16.32,20.141655092592597,79.9,17.79,4.5,700.0,33,1,8,28,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,18.2,26.314409722222223,93.30333333333334,19.366666666666667,4.222222222222222,850.0,13,1,5,23,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,29.89,41.2959837962963,121.08615384615389,34.851346153846166,4.116129032258065,700.0,12,1,6,6,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,7.39,14.98263888888889,13.22,15.175555555555555,3.555555555555556,175.0,71,1,4,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,22.75,23.362604166666667,173.691186440678,45.683898305084746,4.186440677966102,7650.0,41,1,4,24,15,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,13.72,19.49934027777778,99.25412371134006,18.17237113402064,4.270833333333333,4475.0,27,1,6,27,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,1,15.42,37.45486111111112,51.66415730337067,13.00528089887641,4.067415730337078,200.0,63,1,6,16,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,18.22,29.30856481481481,106.58620689655173,15.498275862068962,4.137931034482759,850.0,9,1,10,29,16,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,17.81,25.24262731481481,79.9,17.81,4.0,1500.0,14,1,11,18,18,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,11.85,20.443564814814813,25.149999999999995,14.110666666666667,4.214285714285714,300.0,73,1,1,18,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,17.2,23.324236111111112,89.90000000000002,26.626666666666665,4.666666666666667,700.0,45,1,12,4,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,51.61,22.50546296296296,126.9,51.61,3.0,457.0,67,1,8,11,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,38.18,32.50278935185185,89.9,38.18,4.0,1400.0,14,1,5,31,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,16.7,13.391516203703704,62.0,16.7,3.0,4150.0,9,1,7,16,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,15.12,24.59869212962963,52.9,15.12,5.0,300.0,12,1,2,24,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,47.7,26.454166666666666,118.75,19.6025,5.0,900.0,45,1,7,27,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,18.49,11.495775462962962,50.815,16.794999999999998,4.5,350.0,63,1,8,2,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,11.02,16.385567129629628,124.15666666666668,14.243333333333332,4.583333333333333,1250.0,27,1,4,24,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,1,11.61,16.175856481481482,379.6558333333333,14.313333333333333,4.583333333333333,438.0,67,1,9,22,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,17.18,28.26668981481481,430.0,17.18,4.0,9300.0,20,1,3,12,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,8.55,6.393229166666667,56.55555555555556,10.067777777777778,4.888888888888889,380.0,12,1,8,14,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,18.31,12.148877314814817,29.899999999999995,13.140714285714283,4.214285714285714,250.0,12,1,8,9,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,13.66,5.188125,126.5,25.61625,4.375,2800.0,55,1,8,7,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,15.59,34.423298611111115,113.80999999999999,13.877,4.4,526.0,63,1,2,7,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,14.79,40.46885416666667,87.9,14.79,5.0,450.0,64,1,2,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,13.44,19.575011574074075,116.66693498452052,7.041826625387,4.190625,584.0,67,1,7,28,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,16.91,16.469872685185184,259.0,16.91,5.0,350.0,67,1,8,13,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,15.1,20.34003472222222,32.99,11.245,4.5,300.0,17,1,2,26,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,18.09,25.0103125,111.4227272727272,18.301090909090902,3.456140350877193,835.0,14,1,6,23,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,7.81,2.4091782407407405,77.96875,15.659562500000007,3.8525641025641026,250.0,67,1,8,6,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,16.94,28.728217592592596,99.0,20.168888888888887,4.444444444444445,1600.0,33,1,10,18,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,30.2,40.09701388888889,40.78160839160826,14.871048951048937,3.9931506849315066,350.0,14,1,2,6,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,8.72,24.51641203703704,6.99,8.72,5.0,100.0,72,1,1,27,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,13.96,17.340092592592594,134.9,13.96,3.0,2000.0,9,1,3,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,17.19,24.48003472222222,64.94500000000001,17.11,5.0,1517.0,13,1,3,30,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,16.5,29.487685185185185,103.15000000000003,15.888124999999999,3.5,1550.0,14,1,12,27,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,25.08,34.59886574074074,540.0,25.08,5.0,2250.0,12,1,8,21,9,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,17.65,22.28765046296296,272.935,31.715,5.0,615.0,21,1,9,26,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,28.22,20.45515046296296,34.99,15.257142857142856,3.4285714285714284,200.0,71,1,3,22,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,17.67,25.379479166666663,57.745669291338466,22.47984251968507,4.150793650793651,1850.0,41,1,9,8,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,34.22,34.22386574074074,59.90000000000005,17.862195121951224,4.390243902439025,1650.0,33,1,5,15,18,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,8.88,11.546712962962962,36.794339622641544,15.987924528301898,4.188679245283019,750.0,60,1,3,15,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,14.52,24.33454861111111,30.0,14.52,5.0,300.0,12,1,2,6,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,47.21,32.14894675925926,79.0,28.802500000000002,3.375,2350.0,33,1,7,8,20,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,91.68,28.477650462962963,599.0,68.63199999999999,3.4,12050.0,62,1,1,4,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,33.58,25.01594907407408,41.333333333333336,13.949999999999998,5.0,100.0,22,1,11,12,23,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,10.96,26.49190972222222,35.87222222222227,13.699027777777781,3.694444444444444,800.0,41,1,4,13,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,38.46,31.16201388888889,129.9,26.55,5.0,2150.0,13,1,10,12,20,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,19.32,25.42833333333333,187.22307692307697,16.73,3.6153846153846154,381.0,67,1,7,12,13,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,18.87,20.38222222222222,89.99,18.87,1.0,500.0,33,1,9,8,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,2,30.22,20.034861111111116,35.614285714285714,19.27857142857143,4.428571428571429,900.0,55,1,11,23,23,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,9.41,18.16199074074074,84.98999999999982,16.750162601626023,3.768595041322314,600.0,12,1,11,29,20,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,11.85,15.549085648148148,24.0,14.042857142857141,4.714285714285714,100.0,27,1,9,11,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,20.54,16.02346064814815,349.0,20.764736842105258,4.526315789473684,500.0,12,1,8,7,23,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,34.84,17.58915509259259,75.24062500000001,20.985625000000002,3.5625,1683.0,73,1,5,5,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,21.68,24.433796296296297,163.84958762886635,18.33644329896907,3.77720207253886,4338.0,67,1,11,23,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,63.77,30.508587962962963,560.5590909090907,38.04818181818182,3.5454545454545454,583.0,12,1,3,10,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
